msg_quest.PTP	0	0	<EMPTY>	つ入手せよ。	；得到（缺失的宾语）个。
msg_quest.PTP	155	0	 	エントランスの奥に現れた巨大な門⋯{0A}その先の最上階に"最強の敵"をご用意致しました。{0A}そちらを"お一人"で討伐して下さいませ。	；入口大厅的里面出现的巨大的门⋯{0A}在那前方的最顶层为您准备的是"最强之敌"。{0A}请您"单独"完成讨伐。
msg_quest.PTP	156	0	 	そちらの世界を探訪したいという気持ちが{0A}沸いてきました。 明るい時間帯に、{0A}"ポロニアンモ‒ル"を案内して下さい。	；去您那边的世界探访的想法{0A}有点儿涌现出来。 请在明亮的时间段、{0A}带我逛下"桐叶商店街"。
msg_quest.PTP	157	0	 	そちらの世界を探訪したいという気持ちは{0A}強まる一方。{0A}放課後に"巌戸台"を案内して下さい。	；去您那边的世界探访的想法{0A}不停变强。 {0A}放学后、请带我逛下"严户台"。
msg_quest.PTP	158	0	 	そちらの世界を探訪したいという気持ちは{0A}益々強まる一方。 明るい時間帯に、{0A}"長鳴神社"を案内して下さい。	；去您那边的世界探访的想法{0A}还在日益变强。 请在明亮的时间段、{0A}带我逛下"长鸣神社"。
msg_quest.PTP	159	0	 	そちらの世界を探訪したいという気持ちを{0A}抑える事が出来ません。{0A}放課後に"月光館学園"を案内して下さい。	；去您那边的世界探访的想法{0A}已经无法抑制。 {0A}放学后请带我逛下"月光馆学园"。
msg_quest.PTP	160	0	 	そちらの世界を探訪したいという気持ちで{0A}胸がいっぱいでございます。{0A}放課後に"あなたの部屋"を案内して下さい。	；去您那边的世界探访的想法{0A}已经满脑子都是了。 {0A}放学后、请带我逛下"您的房间"。
msg_quest.PTP	161	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·カデンツァを発現させて下さい。{0A}アプサラスと竪琴の名手と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·华彩乐章。{0A}飞天和被称作竖琴的名手的人格面具是必要的。
msg_quest.PTP	162	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·ジャックブラザ‒ズを発現させて下さい。{0A}ジャックの名が付くペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·杰克兄弟。{0A}名字里带有杰克的人格面具是必要的。
msg_quest.PTP	163	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·ジャスティス!を発現させて下さい。{0A}エンジェルとその上位にあたるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·正义!。{0A}天使和在其上位的人格面具是必要的。
msg_quest.PTP	164	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·ファイナルヌ‒ドを発現させて下さい。{0A}ピクシ‒と水仙と呼ばれる花を携えたペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·嬉戏。{0A}皮克希和携带有水仙花的人格面具是必要的。
msg_quest.PTP	165	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·雷神演舞を発現させて下さい。{0A}タケミカヅチと雷神と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·雷神演舞。{0A}建御雷和被称作雷神的人格面具是必要的。
msg_quest.PTP	166	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·おおさまとおいらを発現させて下さい。{0A}ジャアクフロストと王様と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·君臣协力。{0A}邪恶霜精和被称作国王大人的人格面具是必要的。
msg_quest.PTP	167	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·ベストフレンドを発現させて下さい。{0A}フォルネウスと五ぼう星形のペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·挚友。{0A}佛钮司和五角星的人格面具是必要的。
msg_quest.PTP	168	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·真夏の夜の夢を発現させて下さい。{0A}オベロンとその妃と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·仲夏夜之梦。{0A}奥伯隆和被称作他的妃子的人格面具是必要的。
msg_quest.PTP	169	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·夢魔の宴を発現させて下さい。{0A}インキュバスとその同類とされるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·梦魔之宴。{0A}男梦魔和被当作他的同类的人格面具是必要的。
msg_quest.PTP	170	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·紅蓮華斬殺を発現させて下さい。{0A}アレスと悪龍を倒したとされるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·红莲华斩杀。{0A}阿瑞斯和打倒了恶龙的人格面具是必要的。
msg_quest.PTP	171	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·ヴァルホルを発現させて下さい。{0A}ヴァルキリ‒とその主と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·英灵殿。{0A}女武神和她叫作主人的人格面具是必要的。
msg_quest.PTP	172	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·闇と番犬を発現させて下さい。{0A}ク‒·フ‒リンとその師と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·暗影追击。{0A}库夫林和他称作师傅的人格面具是必要的。
msg_quest.PTP	173	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·ラクタパクシャを発現させて下さい。{0A}グルルとヴィシュヌの乗り物とされるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·血压。{0A}凶鸟和被称作毗湿奴的坐骑的人格面具是必要的。
msg_quest.PTP	174	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·ラストジャッジを発現させて下さい。{0A}ミトラと最も偉大な天使と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·终末审判。{0A}密特拉和被称作最伟大的天使的人格面具是必要的。
msg_quest.PTP	175	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·トリックスタ‒を発現させて下さい。{0A}ロキとヤマタノオロチを倒したペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·诡骗师。{0A}洛基和打倒了八岐大蛇的人格面具是必要的。
msg_quest.PTP	176	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·インフィニティを発現させて下さい。{0A}アナンタとその背で寝ていたとされるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·无穷。{0A}阿难陀和在其背上睡觉的人格面具是必要的。
msg_quest.PTP	177	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·アルダナを発現させて下さい。{0A}パ‒ルヴァティとその夫と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·阿尔达那。{0A}帕尔瓦蒂和她称作丈夫的人格面具是必要的。
msg_quest.PTP	178	0	 	特定の2体のペルソナが合わさって生まれる能力、{0A}ミックスレイド·ハルマゲドンを発現させて下さい。{0A}サタンと明けの明星と呼ばれるペルソナが必要。	；发现特定2体的人格面具合并所诞生出的能力、{0A}合体技·终末之战。{0A}撒旦和被称作启明星的人格面具是必要的。
msg_quest.PTP	179	0	 	そちらの世界にある"兜"と呼ばれる頭部を{0A}守る装備品を見てみたいのですが⋯{0A}現代でも、愛用している方もいるのだとか。	；我想看看在您那边的世界有一种{0A}被叫作"头盔"用来保护头部的装备⋯{0A}听说在现代也有人喜欢用。
msg_quest.PTP	180	0	 	そちらの世界にある"おでんジュ‒ス"を飲んでみたい{0A}のですが⋯ 手に入れるには色んなジュ‒スを持って、{0A}柿の木が好きな方に話しかけてみて下さい。	；在您那边的世界有一种"关东煮汤汁"{0A}我想喝一口⋯ 请试着问问手上拿着各种果汁、{0A}并且喜欢吃柿子的人。
msg_quest.PTP	181	0	 	"高級ドッグフ‒ド"を持ってきて下さい。{0A}あの方が機嫌良くしている11月12日なら{0A}渡してもらえるのではないでしょうか⋯	；请带来"高级狗粮"。{0A}在那位大人心情愉快的11月12日{0A}说不定能交给他吧⋯
msg_quest.PTP	182	0	 	駅のトイレの清掃は、なかなか大変なご様子⋯{0A}町の美化の為にも⋯{0A}あれを持って手伝いに行かれてはいかがでしょうか。	；看来打扫车站的厕所、还挺艰难的⋯{0A}即使是为了美化城镇⋯{0A}请带着那个来帮忙行吗。
msg_quest.PTP	183	0	 	月光館学園を訪れた際に気になったのですが、{0A}普段あまり水をもらえていない花壇があるご様子⋯{0A}その花壇に水をあげてきて欲しいのですが。	；在访问月光馆学园的时候我就注意到了、{0A}好像有个花坛平时没怎么浇过水⋯{0A}希望您能给那个花坛浇浇水。
msg_quest.PTP	184	0	 	この前交番で、尋ね人の張り紙を見かけました。{0A}当人は無気力症となってさ迷っているようなので、{0A}あれを飲ませて元気付けてあげて下さい。	；在这之前的派出所、我看到有寻人启事。{0A}当事人好像是因为无力症导致迷路了、{0A}让他喝了那个并给他鼓励吧。
msg_quest.PTP	185	0	 	そちらの世界には、餌をもらえずに{0A}困っている猫がいらっしゃるようです。{0A}探し出して餌をあげてきて頂きたいのですが⋯	；您那边的世界、好像有因为吃不到食{0A}而困扰的猫咪。{0A}希望您能找出来并给它喂食⋯
msg_quest.PTP	186	0	 	"フェザ‒マンRの人形"を持ってきて下さい。{0A}あの方が機嫌良くしている11月21日なら{0A}渡してもらえるのではないでしょうか⋯	；请带来"翔羽侠R的人偶"。{0A}在那位大人心情愉快的11月21日{0A}说不定能交给他吧⋯
msg_quest.PTP	187	0	 	第一エリア、"テベル"に稀に出現する{0A}宝箱から手に入る刀、"数珠丸恒次"を{0A}見せて頂きたいのですが⋯	；第一区域、在"特贝尔"稀少出现的{0A}宝箱里得到的刀、"数珠丸恒次"{0A}希望能让我看看⋯	
msg_quest.PTP	188	0	 	第三エリア、"ヤバザ"の前半で稀に出現{0A}する宝箱から手に入る刀、"鬼丸国綱"を{0A}見せて頂きたいのですが⋯	；第三区域、在"雅巴扎"的前半部分稀少出现的{0A}宝箱里得到的刀、"鬼丸国纲"{0A}希望能让我看看⋯
msg_quest.PTP	189	0	 	第四エリア、"ツイア"の前半で稀に出現{0A}する宝箱から手に入る刀、"三日月宗近"を{0A}見せて頂きたいのですが⋯	；第四区域、在"崔亚"的前半部分稀少出现的{0A}宝箱里得到的刀、"三日月宗近"{0A}希望能让我看看⋯
msg_quest.PTP	190	0	 	第四エリア、"ツイア"の後半で稀に出現{0A}する宝箱から手に入る刀、"大典太光世"を{0A}見せて頂きたいのですが⋯	；第四区域、在"崔亚"的后半部分稀少出现的{0A}宝箱里得到的刀、"大典太光世"{0A}希望能让我看看⋯
msg_quest.PTP	191	0	 	エントランスの奥に現れた巨大な門⋯{0A}その中でのみ手に入る刀、"妙法村正"を{0A}見せて頂きたいのですが⋯	；入口大厅的里面出现的巨大的门⋯{0A}只有在那里面能得到的刀、"妙法村正"{0A}希望能让我看看⋯
msg_quest.PTP	192	0	 	弓道用具"マツヤニの粉"を持ってきて下さい。{0A}私の勘では、5月2日にどなたかから{0A}もらえる気が致します。	；请带来弓道用具"松脂粉"。{0A}我的直觉看来、5月2日好像能从{0A}某个人手里得到。
msg_quest.PTP	193	0	 	"携帯ゲ‒ム機"を持ってきて下さい。{0A}私の勘では、5月14日にどなたかから{0A}もらえる気が致します。	；请带来"便携游戏机"。{0A}我的直觉看来、5月14日好像能从{0A}某个人手里得到。
msg_quest.PTP	194	0	 	"三角の剣"を持ってきて下さい。{0A}私の勘では、5月26日にどなたかから{0A}もらえる気が致します。	；请带来"三角剑"。{0A}我的直觉看来、5月26日好像能从{0A}某个人手里得到。
msg_quest.PTP	195	0	 	プロ用でないプロテインを持ってきて下さい。{0A}私の勘では、6月16日にどなたかから{0A}もらえる気が致します。	；请带来不是职业选手用的"蛋白质饮料"。{0A}我的直觉看来、6月16日好像能从{0A}某个人手里得到。
msg_quest.PTP	196	0	 	"眼鏡拭き"を持ってきて下さい。{0A}私の勘では、6月20日にどなたかから{0A}もらえる気が致します。	；请带来"眼镜擦布"。{0A}我的直觉看来、6月20日好像能从{0A}某个人手里得到。
msg_quest.PTP	197	0	 	"オランウ‒タンの木"を持ってきて下さい。{0A}私の勘では、6月27日にどなたかから{0A}もらえる気が致します。	；请带来"红毛猩猩的树"。{0A}我的直觉看来、6月27日好像能从{0A}某个人手里得到。
msg_quest.PTP	198	0	 	"果物ナイフ"を持ってきて下さい。{0A}私の勘では、9月17日にどなたかから{0A}もらえる気が致します。	；请带来"水果刀"。{0A}我的直觉看来、9月17日好像能从{0A}某个人手里得到。
msg_quest.PTP	199	0	 	"オイル"を持ってきて下さい。{0A}私の勘では、10月1日にどなたかから{0A}もらえる気が致します。	；请带来"油"。{0A}我的直觉看来、10月1日好像能从{0A}某个人手里得到。
